feature,weight,weight_rank_pos,gain,gain_rank_pos,cover,cover_rank_pos,min_rank
legs1_segments1_flightNumber,82.0,142.0,9.029728889465332,101.0,532.2828979492188,180.0,101.0
legs1_departureAt_is_weekend,78.0,144.0,8.886913299560547,107.0,516.7146606445312,181.0,107.0
legs1_segments1_arrivalTo_airport_iata,7.0,187.0,8.782485008239746,109.0,204.9011993408203,201.0,109.0
legs0_duration_fastest,140.0,122.0,8.69961166381836,111.0,873.3350219726562,132.0,111.0
legs0_segments1_duration_rank,205.0,113.0,7.575228691101074,182.0,596.5864868164062,173.0,113.0
legs1_segments0_operatingCarrier_code_in_ff,60.0,152.0,7.211243152618408,190.0,1007.7870483398438,113.0,113.0
legs1_segments1_duration_rank,203.0,114.0,8.138802528381348,158.0,510.9957275390625,182.0,114.0
total_duration_fastest,135.0,125.0,8.64755630493164,115.0,702.7244262695312,157.0,115.0
legs1_duration_fastest,159.0,119.0,7.103160381317139,191.0,614.6481323242188,170.0,119.0
legs1_segments1_key_view_count_rank,51.0,155.0,8.582528114318848,121.0,406.4771728515625,193.0,121.0
legs1_segments2_key_view_count_rank,24.0,172.0,8.531596183776855,123.0,897.5072631835938,125.0,123.0
is_vip_freq,138.0,124.0,8.05150032043457,163.0,387.2904357910156,194.0,124.0
is_cheapest,126.0,127.0,6.835733890533447,195.0,885.5316162109375,128.0,127.0
is_max_duration_cabin_same,26.0,168.0,8.464643478393555,128.0,785.037841796875,145.0,128.0
legs0_arrivalAt_is_weekend,107.0,130.0,7.72845983505249,175.0,840.6656494140625,137.0,130.0
legs0_departureAt_is_weekend,104.0,131.0,7.81139612197876,171.0,649.7371826171875,165.0,131.0
legs0_segments0_marketingCarrier_code_in_ff,62.0,151.0,8.416357040405273,132.0,580.896484375,175.0,132.0
